fusH,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
18.1,3.3795422335600906,1.1736111111111112,3.3795422335600906,1.1736111111111112,0.4433511649860914,165.074,151.96999999999997,164.020062516,44,0,0.0031253010234603405,-0.09280780399301265,0.09280780399301265,0.0031253010234603405,1.1428571428571428,1.8571428571428572,2.2857142857142856,79.91872957655079,10.209086095950328,1.805330778479028,-1.8935132437493585,1.993661117288707,-1.733143193398161,9.088865520503214,0.708199343578281,2.447472887876344,23.360990398949916,5.535533905932738,4.913498378941965,6.499494918056669,3.414213562373095,2.9743680230989717,4.095836930845374,1.7496424082844344,2.5426406778417863,0.9871840115494857,1.5479184654226867,0.5212678135489435,0.9177669483276194,0.48,-666,7.4799999999999995,6.48,6.480000000000001,54.43150920545395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.116145966418,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,32.60702369139466,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.013376138765466,0.0,0.0,22.85368109763997,0.0,0.0,3.3795422335600906,0.0,1.1736111111111112,0.0,0.0,0.0,5.466458333333334,2.230388321995465,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2.9616000000000016,37.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5.98,2.9375,1.8125,2.9375,1.8125,0.3936198519990384,94.939,91.91499999999999,93.941812196,14,0,-0.0084787831631398,-0.09655150767721922,0.09655150767721922,0.0084787831631398,1.5,1.5,1.5,79.9187258649478,11.996274135052191,0.9484539855727963,-1.0534842764131553,1.4502765948426826,-0.8081765948426827,9.084929737297866,2.5950702627021336,1.0,2.0,2.0,1.3779644730092273,2.9639610121239315,1.0,0.3779644730092272,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-666,2.48,1.48,0.5633333333333334,22.606798633470913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.833005223826043,0.0,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,5.833005223826043,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.833005223826043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833005223826043,15.929943897949348,0.0,0.0,2.9375,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0110999999999999,14.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2,3.4968287037037036,1.1625925925925928,3.4968287037037036,1.1625925925925928,0.6185548726384287,207.07,200.01399999999995,205.973112324,54,0,0.025322314400749824,-0.06162840710618613,0.06162840710618613,0.025322314400749824,0.8181818181818182,1.5454545454545454,2.3636363636363638,79.91873098462574,10.130790597840257,1.930257434513955,-1.9699170700631035,2.2206394215864123,-1.707627786914657,9.103933283180252,1.710267803097723,2.9131611636048604,374.03449039867843,7.681798275874712,5.919416357336608,7.505412896451314,5.377010097711745,3.5103494415505327,4.303347711107885,2.4609715023802954,3.315308401554816,1.7364285084335362,2.427929714539914,1.1858825406498366,1.6995803892392651,-0.8200000000000001,-666,6.863561560542881,2.6656660782077517,1.1621153719595982,73.98061525687352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.328146308719006,16.838815497391202,4.472719515832414,0.0,0.0,26.70239232687894,0.0,0.0,0.0,0.0,0.0,46.93728899506368,0.0,0.0,0.0,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,46.93728899506368,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.472719515832414,10.772448428929591,0.0,12.13273413692322,46.2617792402574,0.0,1.1625925925925928,3.4968287037037036,0.0,2.552662037037037,0.0,0.0,14.537916666666664,0.0,0.0,0.0,0.0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.6023000000000014,51.648000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4,3.432389455782313,1.1353703703703706,3.432389455782313,1.1353703703703706,0.6185548726384287,207.07,200.01399999999995,205.973112324,54,0,0.018114270791845705,-0.06162969636397052,0.06162969636397052,0.018114270791845705,0.8181818181818182,1.5454545454545454,2.3636363636363638,79.91873097990604,10.131324919918237,1.9006544201174305,-1.9533908038870857,2.181318539623205,-1.6949095285374751,9.103017745693437,1.7039487862331502,2.8289012156206956,379.28449039867843,7.681798275874712,5.919416357336608,7.505412896451314,5.360173345306137,3.5043663774068254,4.297364646964177,2.4914725728494425,3.407148101641132,1.711512048676643,2.2047636873936827,1.16017855118091,1.538970748798988,-0.8200000000000001,-666,6.863561560542881,2.6656660782077517,1.2864543031768623,73.98061525687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2617792402574,22.90518256585281,4.472719515832414,0.0,0.0,26.70239232687894,0.0,0.0,0.0,0.0,0.0,46.93728899506368,0.0,0.0,0.0,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,46.93728899506368,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.472719515832414,10.772448428929591,0.0,0.0,58.394513377180616,0.0,1.1353703703703706,3.432389455782313,0.0,2.5671990740740744,0.0,0.0,14.615041099773242,0.0,0.0,0.0,0.0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.6023000000000014,51.64800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7,3.418536824452003,1.1796875,3.418536824452003,1.1796875,0.4448633678942572,193.128,175.99199999999996,192.051362644,56,0,0.0031253024055150143,-0.09280780398758344,0.09280780398758344,0.0031253024055150143,0.8888888888888888,1.4444444444444444,2.0,79.91872960780766,10.132118098248881,1.8582928224287112,-1.950660232252229,2.048897156781985,-1.7755359568759574,9.08886613171389,0.6275548043845726,2.595082706793886,37.832293921787276,6.949747468305834,6.32771194131506,7.913708480429765,4.414213562373095,3.9743680230989717,5.095836930845374,2.456749189470982,3.2497474590283337,1.4871840115494857,2.0479184654226867,0.874821204142217,1.271320338920893,0.48,-666,9.48,8.48,8.48,67.16139343424716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95778921227002,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,45.448666937246685,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85501938461749,0.0,0.0,22.85368109763997,0.0,0.0,3.418536824452003,0.0,1.1796875,0.0,0.0,0.0,8.397323908730158,2.254451766817838,0.0,1.0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3.741800000000003,47.17000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
14.37,3.350347222222222,1.1675,3.350347222222222,1.1675,0.4291365189405641,151.047,139.959,150.004412452,38,0,0.003125129565353894,-0.09280780541812896,0.09280780541812896,0.003125129565353894,1.3333333333333333,2.0,2.1666666666666665,79.9187295609229,10.278498605956484,1.7610911025025349,-1.845446515220978,1.9499500636018368,-1.6967328202543286,9.088865178159526,0.7814951214874923,2.3390923149762908,15.900134529890124,4.82842712474619,4.206391597755417,5.792388136870121,2.914213562373095,2.4743680230989717,3.5958369308453744,1.396089017691161,2.1890872872485128,0.7371840115494858,1.297918465422687,0.3444911182523067,0.7409902530309825,0.48,-666,6.48,5.48,4.480000000000002,48.066567091057344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.69532434349199,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,26.186202068468653,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.592554515839456,0.0,0.0,22.85368109763997,0.0,0.0,3.350347222222222,0.0,1.1675,0.0,0.0,0.0,4.0211805555555555,2.2109722222222223,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2.5715000000000012,33.31899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.44,3.248263888888889,1.1319444444444444,3.248263888888889,1.1319444444444444,0.46598815106797925,122.993,115.937,121.973112324,26,0,0.0028627972390594535,-0.0928186496107851,0.0928186496107851,0.0028627972390594535,1.75,2.0,2.0,79.91872952957071,10.593660576792672,1.5821453486494612,-1.655371312518944,1.7997615625636736,-1.5393298987290251,9.088860459688172,1.1181971511916193,1.9747448713915894,5.245112497836532,3.414213562373095,2.7921780353823222,4.378174574497026,1.914213562373095,1.4743680230989717,2.5958369308453744,0.6889822365046134,1.4819805060619653,0.18898223650461354,0.9819805060619654,0.0,0.0,0.48,-666,4.480000000000002,3.4800000000000018,2.480000000000002,35.33668286226413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85368109763997,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,13.344558822616634,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.330089647061427,6.4208216229260096,0.0,0.0,22.85368109763997,0.0,0.0,3.248263888888889,0.0,1.1319444444444444,0.0,0.0,0.0,1.2361111111111112,2.1336805555555554,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.7913000000000001,24.08499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.53,3.2708333333333335,0.6458333333333333,3.2708333333333335,0.6458333333333333,0.43047180293883447,122.993,115.937,121.973112324,26,0,0.008875443213827798,-0.08967031862934308,0.08967031862934308,0.008875443213827798,1.5,1.5,1.5,79.91873315012946,10.590072232641447,1.7053538776272599,-1.7596704338412612,1.8941925491955878,-1.6891331013059183,9.092182201442187,1.138412110795112,2.3237900077244498,8.0,3.5773502691896257,2.955314742198853,4.541311281313557,1.7320508075688772,1.372918428615244,2.2885939574069334,1.0137860496616107,2.845137107244989,0.0,0.0,0.0,0.0,0.48,-666,4.480000000000002,1.7673563218390813,23.57722222222224,35.33668286226413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7774182973306,0.0,4.827174070296812,0.0,0.0,15.929943897949348,0.0,0.0,0.0,18.67464846967806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,4.827174070296812,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827174070296812,0.0,0.0,0.0,0.0,29.7774182973306,0.0,0.0,3.2708333333333335,0.6458333333333333,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7897,24.06299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53,4.977623456790123,-1.270833333333333,4.977623456790123,1.270833333333333,0.5249350243396338,198.274,198.274,195.82489514,32,0,0.2453634680074808,-0.07130210763408236,0.2453634680074808,0.07130210763408236,1.2,1.2,1.2,79.91874256360965,11.869110702685903,2.0993320206361905,-1.9123308101533272,2.319163916723664,-1.79156424794177,9.110554286822214,1.8424122871052455,3.0237157840738176,22.364527976600282,4.5,2.011857892036909,5.865641269206977,2.0,0.7559289460184544,2.6828206346034884,0.42857142857142844,5.268955128882835,0.0,0.0,0.0,0.0,1.3499999999999999,-666,6.35,1.8739483548521447,32.94396433470507,53.516597314115934,0.0,0.0,0.0,2.7018039596651895,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,15.929943897949348,0.0,0.0,0.0,50.732763568646895,0.0,0.0,0.0,2.7018039596651895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.732763568646895,2.7018039596651895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7018039596651895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,34.802819670697545,-1.270833333333333,17.604166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.709,29.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.96,3.298611111111111,1.7638888888888888,3.298611111111111,1.7638888888888888,0.36602345173393347,54.09199999999999,48.044,54.046950192,22,0,-0.03934352987023124,-0.1333613946823819,0.1333613946823819,0.03934352987023124,2.0,2.25,2.25,13.318687870871214,10.705019941459842,1.2418651508035223,-1.3742446222836278,1.4600558129402406,-1.1536481809914847,4.668781364501464,1.7815428166233476,3.1086122966741363,38.0,3.414213562373095,2.784457050376173,2.784457050376173,1.914213562373095,1.2195787943777125,1.2195787943777125,0.49279927982674443,0.49279927982674443,0.2041241452319315,0.2041241452319315,0.0,0.0,-0.48,-666,3.52,2.52,1.5199999999999998,26.454871306650865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731218590741754,6.578935683598497,12.999757306524504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,18.386174381174133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,18.386174381174133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,6.923737199690624,12.310154274340253,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,0.0,0.0,1.7638888888888888,5.180555555555555,0.0,0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3474,19.383999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.98,3.361111111111111,1.6388888888888888,3.361111111111111,1.6388888888888888,0.3963339686814092,54.09199999999999,48.044,54.046950192,22,0,-0.07008230826610218,-0.0990867373646055,0.0990867373646055,0.07008230826610218,1.0,1.25,1.25,13.37805378572964,10.645579751400382,1.290908900087874,-1.4417114184529805,1.5221537857296414,-1.2103202485996194,4.8800537857296415,2.14757975140038,2.7320508075688776,21.019550008653873,3.414213562373095,2.5689141007523464,2.5689141007523464,1.914213562373095,1.1498299142610593,1.1498299142610593,0.4714045207910318,0.4714045207910318,0.16666666666666666,0.16666666666666666,0.0,0.0,-0.52,-666,3.48,2.48,1.48,26.454871306650865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,0.0,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2777777777777777,6.722222222222222,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3584,20.393999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.77,9.40486111111111,0.7083333333333333,9.40486111111111,0.7083333333333333,0.4443450475833798,72.107,64.04299999999999,72.057514876,30,0,0.11947978113414225,-0.30340309725779463,0.30340309725779463,0.11947978113414225,1.8,2.4,2.4,16.12871271764662,10.380675929382486,1.6636987729341335,-1.6800477671236316,1.743585169718209,-1.641993214737829,5.483092870586735,-0.10737864157580468,2.4017152226171965,24.828921423310437,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.11785113019775793,0.11785113019775793,-0.33,-666,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,6.4208216229260096,12.706982146055566,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.9805555555555556,0.0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0.9854,20.971999999999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.66,2.1805555555555554,1.3194444444444444,2.1805555555555554,1.3194444444444444,0.4310243576713091,58.123999999999995,48.044,58.078250319999995,26,0,-0.05643437041758633,-0.06539244288085166,0.06539244288085166,0.05643437041758633,1.0,1.25,1.25,13.630205166699419,10.393584045238853,1.560298808400194,-1.6763334730980048,1.763305166699431,-1.4733159547611456,4.122205166699432,0.8855840452388535,1.9747448713915894,2.0,3.414213562373095,3.414213562373095,3.414213562373095,1.914213562373095,1.914213562373095,1.914213562373095,0.9999999999999998,0.9999999999999998,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,-666,4.0,3.0,2.0,27.834077371019376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638888888888889,4.361111111111111,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8064,20.581999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7,8.08625,0.19500000000000006,8.08625,0.19500000000000006,0.4690628122836084,90.122,80.04199999999999,90.06807956,38,0,0.04313700838996922,-0.3963750384086942,0.3963750384086942,0.04313700838996922,0.8333333333333334,1.1666666666666667,1.3333333333333333,16.25500965759964,10.341929394080413,1.7683245944683608,-1.8529096031431322,1.8022274085506735,-1.8492942833348398,4.300373468246377,0.24205288545751386,2.3390923149762908,17.509775004326936,4.82842712474619,3.7228543157461056,3.7228543157461056,2.914213562373095,2.1324555320336755,2.1324555320336755,1.1543203766865051,1.1543203766865051,0.5662277660168378,0.5662277660168378,0.22360679774997888,0.22360679774997888,-0.08,-666,5.92,4.920000000000001,3.9200000000000004,37.4225448754114,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,10.213054789681411,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0.0,13.213763929025836,0.0,12.841643245852019,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,16.1725,0.0,0.0,0.0,1.4375,0.3900000000000001,0.0,1.0,6,2,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,-0.24880000000000008,23.405599999999993,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
